['hand_mid_pivot_mover_r', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_mover_l', -13.834199524076464, 1.7383219260200293, 1.0365328478239568, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_mover_r', 13.834199905395508, -1.7383219003677368, -1.0365328788757324, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_pinky_pivot_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_pinky_pivot_mover_r', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_thumb_pivot_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_thumb_pivot_mover_r', 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_tip_pivot_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_tip_pivot_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['head_mover', -2.1712180965705747, 0.05008252344172493, -1.4467038004955468e-15, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['heel_pivot_l_mover', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['heel_pivot_r_mover', 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0]
['index_01_mover_l', -3.0887537745120994, -1.2674042702351742, 1.1805620065954168, 19.253274247683734, -10.960831387612522, 9.358320793118297, 1.0, 1.0, 1.0]
['index_01_mover_r', 3.0887537002563477, 1.267404317855835, -1.1805620193481445, 19.253274247683734, -10.960831387612522, 9.358320793118297, 1.0, 1.0, 1.0]
['index_02_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_02_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_03_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_03_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_distal_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_distal_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_metacarpal_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_metacarpal_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_metatarsal_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_metatarsal_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_middle_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_middle_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_proximal_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_proximal_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['inside_pivot_l_mover', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['inside_pivot_r_mover', 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0]
['lowerarm_mover_l', -27.417903172810725, -3.130293710577172, 5.358282671960055, 2.7473019399630276, -8.486654038184346, -14.415504870047904, 1.0, 1.0, 1.0]
['lowerarm_mover_r', 27.417903900146484, 3.130293607711792, -5.358282566070557, 2.7473019399630276, -8.486654038184346, -14.415504870047904, 1.0, 1.0, 1.0]
['lowerarm_twist_01_mover_l', -9.190056181362076, 3.3631127435124197, -2.241272889734134, 31.402446326038948, 0.0, 0.0, 1.0, 1.0, 1.0]
['lowerarm_twist_01_mover_r', 9.190055847167969, -3.363112688064575, 2.2412729263305664, 31.402446326038948, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_01_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_01_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_02_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_02_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_03_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_03_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_distal_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_distal_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_metacarpal_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_metacarpal_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_metatarsal_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_metatarsal_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_middle_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_middle_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_proximal_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_proximal_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['neck_01_mover', 0.9144103617101882, 0.22845013592809332, 6.278403772633732e-16, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['outside_pivot_l_mover', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['outside_pivot_r_mover', 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0]
['pelvis_mover', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_01_mover_l', 1.0883298143403726, -9.4818614890429, -5.155554171164633, 3.395398328375507, 5.682362983341505, 19.57504853393976, 1.0, 1.0, 1.0]
['pinky_01_mover_r', -1.088329792022705, 9.481861114501953, 5.155554294586182, 3.395398328375507, 5.682362983341505, 19.57504853393976, 1.0, 1.0, 1.0]
['pinky_02_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_02_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_03_mover_l', 4.117034642448741, 0.791555388545359, 1.6761744583013967, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_03_mover_r', -4.117034435272217, -0.7915554046630859, -1.6761744022369385, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_distal_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_distal_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_metacarpal_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_metacarpal_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_metatarsal_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_metatarsal_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_middle_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_middle_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_proximal_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['pinky_proximal_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_01_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_01_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_02_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_02_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_03_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_03_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_distal_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_distal_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_metacarpal_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_metacarpal_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_metatarsal_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_metatarsal_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_middle_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_middle_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_proximal_phalange_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ring_proximal_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['root_mover', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.4]
['spine_01_mover', -10.841344613862558, -1.400758915758997, -7.281803359050788e-15, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['spine_02_mover', -1.68058853464517, -14.30313823821662, 2.2382113484527815e-17, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['spine_03_mover', -24.51916682412982, 2.3872689524113153, -1.6369242035088982e-14, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['thigh_mover_l', -29.118504274177088, 1.234465831599732, -14.62644000063337, 1.3163256709800077, 8.02691369484505, 18.09687201659532, 1.0, 1.0, 1.0]
['thigh_mover_r', 29.11850357055664, -1.2344658374786377, 14.626440048217773, 1.3163256709800077, 8.02691369484505, 18.09687201659532, 1.0, 1.0, 1.0]
['thigh_twist_01_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['thigh_twist_01_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['thumb_01_mover_l', -1.7965897588720368, 1.724693200554103, 2.143305335632752, 0.0, 23.36775741175268, 0.0, 1.0, 1.0, 1.0]
['thumb_01_mover_r', 1.796589732170105, -1.7246931791305542, -2.1433053016662598, 0.0, 23.36775741175268, 0.0, 1.0, 1.0, 1.0]
['thumb_02_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['thumb_02_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['thumb_03_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['thumb_03_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['toe_pivot_l_mover', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['toe_pivot_r_mover', 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0]
['upperarm_mover_l', 12.828859275648023, -1.7991680844238636, -3.057146429716888, 6.0954939278794935, -17.118688448680498, -23.785190397068778, 1.0, 1.0, 1.0]
['upperarm_mover_r', -12.828859329223633, 1.7991681098937988, 3.0571463108062744, 6.0954939278794935, -17.118688448680498, -23.785190397068778, 1.0, 1.0, 1.0]
['upperarm_twist_01_mover_l', 2.2322140935018155, -2.721664994027328, 1.0009724988671722, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['upperarm_twist_01_mover_r', -2.2322142124176025, 2.7216649055480957, -1.0009725093841553, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['wing_length_l_01_mover', 24.49273571455346, 32.48628112275104, -37.48836826212825, -58.48527913259292, -28.24421704552396, -17.266243863055987, 1.0, 1.0, 1.0]
['wing_length_l_02_mover', -5.1550695145874155, 62.0828325521092, 6.466146495001114, -3.7557036114133893, -0.15053356991181321, -1.1546215194024498, 1.0, 1.0, 1.0]
['wing_length_l_03_mover', 10.324729534069814, 47.17760511422146, -9.830464466313591, -0.1012588662127284, 10.56089033923709, 12.549654495196263, 1.0, 1.0, 1.0]
['wing_length_l_04_mover', -0.8507912122825753, 34.6045014254766, -6.179994352935583, -20.077048553763852, -1.4134726694125184, 11.79694365860912, 1.0, 1.0, 1.0]
['wing_length_r_01_mover', -24.492734909057617, -32.48628234863281, 37.48836898803711, -58.48527908325196, -28.244216918945312, -17.26624298095703, 1.0, 1.0, 1.0]
['wing_length_r_02_mover', 5.155069351196289, -62.08283233642578, -6.466146469116211, -3.755703687667847, -0.15053357183933258, -1.1546214818954468, 1.0, 1.0, 1.0]
['wing_length_r_03_mover', -10.324729919433594, -47.17760467529297, 9.830464363098145, -0.10125886648893356, 10.560890197753906, 12.549654960632324, 1.0, 1.0, 1.0]
['wing_length_r_04_mover', 0.8507912158966064, -34.60449981689453, 6.179994583129883, -20.077049255371094, -1.4134726524353027, 11.796943664550781, 1.0, 1.0, 1.0]
['wing_width_l_01_mover', -62.384330026291266, 37.05584415227761, 18.700438488715562, 198.39910153353875, -15.931541586233536, 110.65684789814286, 1.0, 1.0, 1.0]
['wing_width_l_02_mover', -1.8570796727130519, 35.30796756552519, 2.34438403754373, 4.755216636793485, -5.492022031580738, -0.3957633538144386, 1.0, 1.0, 1.0]
['wing_width_l_03_mover', 3.0101341488784197, 42.876125249208386, -8.064270712027747, 1.7908449167344098, -5.332039093077693, 3.3042435442631826, 1.0, 1.0, 1.0]
['wing_width_r_01_mover', 62.38433074951172, -37.055843353271484, -18.700437545776367, 198.39910888671875, -15.931541442871092, 110.65684509277344, 1.0, 1.0, 1.0]
['wing_width_r_02_mover', 1.8570796251296997, -35.30796813964844, -2.344383955001831, 4.755216598510742, -5.4920220375061035, -0.3957633674144745, 1.0, 1.0, 1.0]
['wing_width_r_03_mover', -3.010134220123291, -42.87612533569336, 8.064270973205566, 1.7908449172973633, -5.332038879394532, 3.304243564605713, 1.0, 1.0, 1.0]
['antennae_l_01_mover_offset', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['antennae_l_02_mover_offset', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['antennae_r_01_mover_offset', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['antennae_r_02_mover_offset', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ball_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['ball_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['bigtoe_distal_phalange_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['bigtoe_distal_phalange_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['bigtoe_metatarsal_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['bigtoe_metatarsal_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['bigtoe_proximal_phalange_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['bigtoe_proximal_phalange_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['calf_mover_offset_l', -1.8958145347661215, 2.8954300728887747, -0.4106344464833025, -14.047092710744874, -3.37702249970942, -6.433856507599798, 1.0, 1.0, 1.0]
['calf_mover_offset_r', 1.8958145380020142, -2.895430088043213, 0.41063445806503296, -14.047092710744874, -3.37702249970942, -6.433856507599798, 1.0, 1.0, 1.0]
['calf_twist_01_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['calf_twist_01_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['clavicle_mover_offset_l', 3.599067786095696, -1.935741382938685, -12.312901002150054, -2.2304806457811694, 34.29611979232077, -6.6888730832236405, 1.0, 1.0, 1.0]
['clavicle_mover_offset_r', -3.5990676879882812, 1.9357414245605469, 12.31290054321289, -2.2304806457811694, 34.29611979232077, -6.6888730832236405, 1.0, 1.0, 1.0]
['foot_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['foot_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['head_mover_offset', 8.970209845602422, 0.6875751618138083, 5.961808057931856e-15, 0.0, 0.0, -9.131211841457585, 1.0, 1.0, 1.0]
['index_01_mover_offset_l', 2.698438106793988, -1.7818024025199295, -0.9958039076113281, 6.511575374571433, 1.1832919814472533, -1.5299094495387537, 1.0, 1.0, 1.0]
['index_01_mover_offset_r', -2.6984381675720215, 1.7818024158477783, 0.9958038926124573, 6.511575374571433, 1.1832919814472533, -1.5299094495387537, 1.0, 1.0, 1.0]
['index_02_mover_offset_l', -0.7394018695250639, -0.6334702374913314, -1.13369237471353, 5.737304967427534, -1.2425498984456502, 1.936651915878819, 1.0, 1.0, 1.0]
['index_02_mover_offset_r', 0.7394018769264221, 0.6334702372550964, 1.1336923837661743, 5.737304967427534, -1.2425498984456502, 1.936651915878819, 1.0, 1.0, 1.0]
['index_03_mover_offset_l', -1.8099744009562913, 1.6696939071959573, -0.24605816470285274, 3.5886889127921022, -3.2108388597707704, 22.16344536744215, 1.0, 1.0, 1.0]
['index_03_mover_offset_r', 1.8099744319915771, -1.669693946838379, 0.2460581660270691, 3.5886889127921022, -3.2108388597707704, 22.16344536744215, 1.0, 1.0, 1.0]
['index_distal_phalange_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_distal_phalange_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_metacarpal_mover_offset_l', 0.0, 0.0, 0.0, 0.08583082412992298, -1.3805217919953467, -7.11497078937121, 1.0, 1.0, 1.0]
['index_metacarpal_mover_offset_r', -0.0, -0.0, -0.0, 0.08583082412992298, -1.3805217919953467, -7.11497078937121, 1.0, 1.0, 1.0]
['index_metatarsal_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_metatarsal_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_middle_phalange_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_middle_phalange_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_proximal_phalange_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_proximal_phalange_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['lowerarm_mover_offset_l', 0.0, 0.0, 0.0, -5.452006597766919, 1.0048772699362296, 1.1796935659311345, 1.0, 1.0, 1.0]
['lowerarm_mover_offset_r', -0.0, -0.0, -0.0, -5.452006597766919, 1.0048772699362296, 1.1796935659311345, 1.0, 1.0, 1.0]
['lowerarm_twist_01_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['lowerarm_twist_01_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_01_mover_offset_l', 0.0, 0.0, 0.0, 0.01338577504566342, -1.4632265461161214, -1.048211361481978, 1.0, 1.0, 1.0]
['middle_01_mover_offset_r', -0.0, -0.0, -0.0, 0.01338577504566342, -1.4632265461161214, -1.048211361481978, 1.0, 1.0, 1.0]
['middle_02_mover_offset_l', 0.0, 0.0, 0.0, -0.03786480069875262, -3.0196975328813345, 1.436486607809101, 1.0, 1.0, 1.0]
['middle_02_mover_offset_r', -0.0, -0.0, -0.0, -0.03786480069875262, -3.0196975328813345, 1.436486607809101, 1.0, 1.0, 1.0]
['middle_03_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_03_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_distal_phalange_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_distal_phalange_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_metacarpal_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_metacarpal_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_metatarsal_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_metatarsal_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_middle_phalange_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_middle_phalange_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_proximal_phalange_mover_offset_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['middle_proximal_phalange_mover_offset_r', -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['neck_01_mover_offset', 13.755163035966198, 3.058622246213691, 9.383946784858136e-15, 0.0, 0.0, -11.936372615782728, 1.0, 1.0, 1.0]
['pelvis_mover_offset', -19.348332522458623, 13.331424968490714, -1.2877015384791802e-14, 0.0, 0.0, -25.186526393355532, 1.0, 1.0, 1.0]
['pinky_01_mover_offset_l', 1.7989613658079115, 1.8932593231224213, 0.22477852275074683, 9.429957172515012, 0.12003926978451022, -8.679572967110092, 1.0, 1.0, 1.0]
['pinky_01_mover_offset_r', -1.7989614009857178, -1.8932592868804932, -0.22477851808071136, 9.429957172515012, 0.12003926978451022, -8.679572967110092, 1.0, 1.0, 1.0]
['pinky_02_mover_offset_l', 0.9090789412428409, 0.6283933078000989, 0.10278490298952565, 9.924343384508669, -0.7732133114376886, 3.080639793463923, 1.0, 1.0, 1.0]
